PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Schuetze, P; Zeskind, PS; Das Eiden, R				Schuetze, P; Zeskind, PS; Das Eiden, R			The perceptions of infant distress signals varying in pitch by cocaine-using mothers	INFANCY												Perceptual responses to infant distress signals were studied in 16 cocaine-using and 15 comparison mothers. All mothers rated tape recordings of 48 replications of a newborn infant's hunger cry digitally altered to increase in fundamental frequency in 100-Hz increments. Cries were rated on 4 perceptual (arousing, aversive, urgent, and sick) and 6 caregiving rating scale items (clean, cuddle, feed, give pacifier, pick up, and wait and see) used in previous studies. Analyses of variance showed that, as cry pitch increased, cries were rated as more arousing, aversive, and urgent sounding. The highest pitched cries received the highest ratings for caregiving interventions. Main effects for cocaine use showed cocaine-using mothers (a) rated cries as less arousing, aversive, urgent, and sick; (b) indicated they were less likely to pick up or feed the infant; and (c) indicated they more likely to give the crying infant a pacifier or just "wait and see." A Group x Cry Pitch interaction effect showed that mothers in the cocaine group gave higher ratings to wait and see as the pitch of the cries increased, whereas mothers in the comparison group gave lower ratings to wait and see as the pitch of the cries increased. These ratings indicate that cocaine-using mothers found cries to be less perceptually salient and less likely to elicit nurturant caregiving responses. These results suggest that maternal cocaine use is associated with altered perceptions of infant distress signals that may provide the basis for differential social responsivity in the caregiving context.					; Schuetze, Pamela/AGL-7968-2022	Eiden, Rina/0000-0002-5303-3661; Schuetze, Pamela/0000-0001-9348-5788													1525-0008	1532-7078					2003	4	1					65	83		10.1207/S15327078IN0401_4	http://dx.doi.org/10.1207/S15327078IN0401_4													WOS:000186372000004
J	Kitamura, C; Burnham, D				Kitamura, C; Burnham, D			Pitch and communicative intent in mother's speech: Adjustments for age and sex in the first year	INFANCY												This study investigated pitch and communicative intent in mothers' infant-directed speech spoken to their infants at birth, 3, 6, 9, and 12 months. Audio recordings of mothers (6 with female, and 6 with male infants) talking to another adult and to their infant at 5 ages were low-pass filtered and rated by 60 adults on 5 scales (Positive or Negative Affect, Express Affection, Encourage Attention, Comfort or Soothe, and Direct Behavior). Mean fundamental frequency (F-0) and pitch range of utterances were also measured. Utterances associated with positive affect tend to peak at 6 and 12 months, whereas more directive utterances peaked at 9 months. Mean F-0 followed the age trend for affective utterances, and pitch range followed the trend for directive utterances. The results suggest mother speech patterns reflect, complement, and perhaps facilitate infant development.					Burnham, Denis/L-3742-2019	Burnham, Denis/0000-0002-1980-3458													1525-0008	1532-7078					2003	4	1					85	110		10.1207/S15327078IN0401_5	http://dx.doi.org/10.1207/S15327078IN0401_5													WOS:000186372000005
J	Bigelow, AE; DeCoste, C				Bigelow, AE; DeCoste, C			Sensitivity to social contingency from mothers and strangers in 2-, 4-, and 6-month-old infants	INFANCY												Infants' sensitivity to changes in social contingency was investigated by presenting 2-, 4-, and 6-month-old infants with 3 episodes of social interaction from mothers and Strangers: 2 contingent interactions and 1 noncontingent replay. Three orders were presented: (a) contingent, noncontingent, contingent; (b) contingent, contingent, noncontingent; and (c) noncontingent, contingent, contingent. Contingency and carryover effects were shown to both mothers and strangers in the different orders of presentation. Infants were more visually attentive to contingent interactions than to the noncontingent replay when contingent interactions occurred prior to the replay, and the infants' level of attention to the noncontingent replay carried over to subsequent contingent interactions. The 4- and 6-month-old infants showed contingency and carryover effects by their visual attention and smiling. Examination of effect sizes for attention suggests 2-month-old infants may be beginning to show the effects. Reasons for age changes in sensitivity to social contingency are discussed.																			1525-0008	1532-7078					2003	4	1					111	140		10.1207/S15327078IN0401_6	http://dx.doi.org/10.1207/S15327078IN0401_6													WOS:000186372000006
J	Pierroutsakos, SL; DeLoache, JS				Pierroutsakos, SL; DeLoache, JS			Infants' manual exploration of pictorial objects varying in realism	INFANCY												In previous research, we established that 9-month-old infants manually investigate pictured objects by hitting, rubbing, and grasping as if to pluck them off the page. This behavior suggests that infants do not understand the 2-dimensional nature of pictures. Although they can perceive depth cues and distinguish pictures from objects, they do not appreciate the significance of these cues; that is, they do not realize how depicted objects differ from real ones. We report 2 studies that support the idea that infants' manual response to pictures is driven by the resemblance of depicted objects to the real objects they represent. In Study 1, we report that infants' manual investigation of pictures is directly related to how realistic they are: The more depicted objects look like real objects, the more manual investigation they evoke. In Study 2, we show that 9-month-old infants' manual behaviors are concentrated on depicted objects even when there are areas of greater perceptual contrast on the page. The results are discussed with respect to the early development of pictorial competence.																			1525-0008						2003	4	1					141	156		10.1207/S15327078IN0401_7	http://dx.doi.org/10.1207/S15327078IN0401_7													WOS:000186372000007
J	Cheslock, SJ; Varlinskaya, EI; High, JM; Spear, NE				Cheslock, SJ; Varlinskaya, EI; High, JM; Spear, NE			Higher order conditioning in the newborn rat: Effects of temporal disparity imply infantile encoding of simultaneous events	INFANCY												Infant rats in the age range 8 to 16 days postnatal (P8-16) outperform older animals at learning an association between neutral olfactory stimuli, but only with simultaneous presentation of the odors; sequential presentation eliminates or reverses the infants' advantage. Such results suggest that infants and older animals differ in how they learn simultaneous events. This study tested whether the infant's special effectiveness with such learning is peculiar to P8-16 or is a general feature of infantile naivete seen in newborns as well. At 3 hr of age newborn rats exhibited strikingly robust sensory preconditioning and second-order conditioning, but only for simultaneous odors. Any degree of temporal disparity between odors (even 0 see) eliminated sensory preconditioning and markedly reduced second-order conditioning. This suggests that the weak differentiation among simultaneously presented stimuli in newborns may promote something similar to perceptual configuration.																			1525-0008						2003	4	2					157	176		10.1207/S15327078IN0402_01	http://dx.doi.org/10.1207/S15327078IN0402_01													WOS:000186372100001
J	Gilmore, RO; Rettke, HJ				Gilmore, RO; Rettke, HJ			Four-month-olds' discrimination of optic flow patterns depicting different directions of observer motion	INFANCY					12th International Conference on Infant Studies	JUL 16-20, 2000	BRIGHTON, ENGLAND					One of the most powerful sources of information about spatial relationships available to mobile organisms is the pattern of visual motion called optic flow. Despite its importance for spatial perception and for guiding locomotion, very little is known about how the ability to perceive one's direction of motion, or heading, from optic flow develops early in life. In this article, we report the results of 3 experiments that tested the abilities of 4-month-old infants to discriminate optic flow patterns simulating different directions of self-motion. The combined results from 2 different experimental paradigms suggest that 4-month-olds discriminate optic flow patterns that simulate only large (> 32degrees) changes in the direction of the observer's motion through space. This suggests that prior to the onset of locomotion, there are limitations on infants' abilities to process patterns of optic flow related to self-motion.						Gilmore, Rick/0000-0002-7676-3982													1525-0008	1532-7078					2003	4	2					177	200		10.1207/S15327078IN0402_02	http://dx.doi.org/10.1207/S15327078IN0402_02													WOS:000186372100002
J	Deckner, DF; Adamson, LB; Bakeman, R				Deckner, DF; Adamson, LB; Bakeman, R			Rhythm in mother-infant interactions	INFANCY					12th International Conference on Infant Studies	JUL 16-20, 2000	BRIGHTON, ENGLAND					Rhythmic behavior and the association of vocal rhythmic behavior with language development were studied in a sample of 30 mother-infant dyads. Dyads were observed in 2 contexts (1 involved sharing pictures and the other sharing musical toys) when infants were 18 and 24 months of age. Vocal rhythmic behavior was seen in both contexts, and in both contexts mothers matched their infant's vocal rhythmic behavior at greater than chance rates. Greater matching tended to be associated with higher language scores whereas, counter to prediction, higher rates of maternal vocal rhythmic behavior tended to be associated with lower language scores. At 24 months of age, mother-daughter dyads showed more matching than mother-son dyads. These results suggest that differences in maternal production of vocal rhythmic behavior may foster different language learning strategies.																			1525-0008	1532-7078					2003	4	2					201	217		10.1207/S15327078IN0402_03	http://dx.doi.org/10.1207/S15327078IN0402_03													WOS:000186372100003
J	Elias, G; Meadows, D; Bain, JD				Elias, G; Meadows, D; Bain, JD			Agreement between mothers and fathers on the identification of infant communicative acts: Use of a randomization procedure	INFANCY												The extent to which mothers and fathers agree on what they identify as their infant's communicative acts was investigated. Nineteen infants (6 at 6 months, 7 at 9 months, and 6 at 12 months) and their parents participated. A randomization procedure controlled for the frequencies and durations of the communicative acts identified by the parents, and the procedure produced a distribution of 10,000 "chance" agreement values for each parent pair with which their observed level of agreement was compared. The results indicated that, generally, parents could identify their infant's communicative acts consistently, and that observed levels of agreement between parents were significantly higher than would be expected by chance. Differences between mothers and fathers on their identification of communicative acts are considered in terms of the emergence of the infant's intention to communicate.																			1525-0008						2003	4	2					219	234		10.1207/S15327078IN0402_04	http://dx.doi.org/10.1207/S15327078IN0402_04													WOS:000186372100004
J	Bono, MA; Stifter, CA				Bono, MA; Stifter, CA			Maternal attention-directing strategies and infant focused attention during problem solving	INFANCY												Forty-nine mother-infant dyads participated in the study. Mothers were observed during free play with their infants to assess their attention-directing strategies. Infants were observed during the Bayley to assess their focused attention abilities. Assessments were made when infants were 10 and 18 months. Whereas consistently high levels of maintaining over time were modestly associated with better infant focused attention at 18 months, consistently high levels of redirecting were moderately associated with poorer infant focused attention at 18 months. Additionally, more focused attention was associated with higher Bayley scores at both ages. Although the direction of effects could not be determined, the findings suggest links between maternal attention-directing strategies (maintaining and redirecting) during play and infant attentional abilities during problem solving.																			1525-0008	1532-7078					2003	4	2					235	250		10.1207/S15327078IN0402_05	http://dx.doi.org/10.1207/S15327078IN0402_05													WOS:000186372100005
J	Nazzi, T; Paterson, S; Karmiloff-Smith, A				Nazzi, T; Paterson, S; Karmiloff-Smith, A			Early word segmentation by infants and toddlers with Williams syndrome	INFANCY												This study tested the ability of English infants and toddlers with Williams syndrome to segment, that is, to extract from fluent speech, bisyllabic nouns that had either a strong-weak stress pattern (predominant in English), or a weak-strong stress pattern. The testing procedure was the same for both types of words: Children were familiarized with instances of isolated nouns, and then tested on their recognition of these nouns embedded in passages. In English, typically developing infants start segmenting strong-weak nouns by 7.5 months of age, and weak-strong nouns by 10.5 months. Our clinical population was able to segment strong-weak nouns, but failed, despite chronological ages above 15 months, to segment weak-strong words. These results suggest that the development of word segmentation is seriously delayed in Williams syndrome. This deficit in early phonological processing may contribute to a fuller understanding of the late lexical onset in this population, a phenomenon that had hitherto only been explained in terms of cognitive and semantic deficits.						Nazzi, Thierry/0000-0002-4378-3661													1525-0008	1532-7078					2003	4	2					251	271		10.1207/S15327078IN0402_06	http://dx.doi.org/10.1207/S15327078IN0402_06													WOS:000186372100006
J	Saffran, JR; Wilson, DP				Saffran, JR; Wilson, DP			From syllables to syntax: Multilevel statistical learning by 12-month-old infants	INFANCY												To successfully acquire language, infants must be able to track multiple levels of regularities in the input. In many cases, regularities only emerge after some learning has already occurred. For example, the grammatical relationships between words are only evident once the words have been segmented from continuous speech. To ask whether infants can engage in this type of learning process, 12-month-old infants in 2 experiments were familiarized with multiword utterances synthesized as continuous speech. The words in the utterances were ordered based on a simple finite-state grammar. Following exposure, infants were tested on novel grammatical and ungrammatical sentences. The results indicate that the infants were able to perform 2 statistical learning tasks in sequence: first segmenting the words from continuous speech, and subsequently discovering the permissible orderings of the words. Given a single set of input, infants were able to acquire multiple levels of structure, suggesting that multiple levels of representation (initially syllable-level combinations, subsequently word-level combinations) can emerge during the course of learning.																			1525-0008						2003	4	2					273	284		10.1207/S15327078IN0402_07	http://dx.doi.org/10.1207/S15327078IN0402_07													WOS:000186372100007
J	Johnson, SP; Cohen, LB; Marks, KH; Johnson, KL				Johnson, SP; Cohen, LB; Marks, KH; Johnson, KL			Young infants' perception of object unity in rotation displays	INFANCY												Much research has been devoted to questions regarding how infants begin to perceive the unity of partly occluded objects, and it is clear that object motion plays a central role. Little is known, however, about how infants' motion processing skills are used in such tasks. One important kinetic cue for object shape is structure from motion, but its role in unity perception remains unknown. To address this issue, we presented 2- and 4-month-old infants with displays in which object unity was specified by vertical rotation. After habituation to this display, infants viewed broken and complete versions of the object to test their preference for the broken object, an indication of perception of unity in the occlusion display. Positive evidence for the perception of unity was provided by both age groups. Concomitant edge translation available in I condition did not appear to contribute above and beyond simple rotation. These results suggest that structure from motion, and perhaps contour deformation and shading cues, can contribute important information for veridical object percepts in very young infants.					Johnson, Shepard/L-3398-2019														1525-0008						2003	4	2					285	295		10.1207/S15327078IN0402_08	http://dx.doi.org/10.1207/S15327078IN0402_08													WOS:000186372100008
J	Porter, CL; Wouden-Miller, M; Silva, SS; Porter, AE				Porter, CL; Wouden-Miller, M; Silva, SS; Porter, AE			Marital harmony and conflict: Links to infants' emotional regulation and cardiac vagal tone	INFANCY												This study is an investigation of linkages between marital quality (conflict and harmony) and infants' emotional and physiological regulation. It was hypothesized that infants exposed to greater levels of marital conflict would demonstrate lower levels of emotional and physiological regulation. Fifty-six low-risk infants and their mothers attended a laboratory session when infants were 6 months of age. A baseline EKG was gathered to assess infants' cardiac vagal tone and the Bayley Scales of Infant Development and Behavior Rating Scales were administered. Mothers also completed Braiker and Kelley's (1979) marital quality questionnaire. Consistent with past research with preschoolers, marital conflict was found to be linked to lower levels of emotion regulation in infants. However, unlike past research (Gottman & Katz, 1989), results indicated that marital conflict was associated with lower levels of cardiac vagal tone in infants as opposed to higher levels of vagal tone among preschoolers. These findings are explained in terms of a possible developmental alteration in the link between marital conflict and vagal tone from early infancy to later childhood. Findings also have important implications for understanding the potential impact of the early marital relational context for infants emerging regulatory abilities.					Porter, Chris/AGB-9721-2022	Porter, Christin/0000-0002-6359-6951													1525-0008	1532-7078					2003	4	2					297	307		10.1207/S15327078IN0402_09	http://dx.doi.org/10.1207/S15327078IN0402_09													WOS:000186372100009
J	Turati, C; Simion, F; Zanon, L				Turati, C; Simion, F; Zanon, L			Newborns' perceptual categorization for closed and open geometric forms	INFANCY												This study explored newborns' ability to perceive perceptual similarities between different exemplars of 2 broad classes of simple shapes: closed and open geometric forms. Three experiments were carried out using a visual paired-comparison task. Evidence showed that, after familiarization either to closed-shaped or to open-shaped forms, newborns manifested a novelty preference for a novel-category rather than for a familiar-category exemplar (Experiment 1). This result could not be explained either as a consequence of the newborns' inability to discriminate between instances of the same category of simple geometric forms (Experiment 2), or as a consequence of a spontaneous preference for the novel-category exemplars (Experiment 3). Overall, findings revealed that newborns are able to form broad categories of distinguishable geometric shapes by relying on the shapes' perceptual similarity.					; simion, francesca/D-6175-2015	turati, chiara/0000-0001-7496-1830; simion, francesca/0000-0002-0101-9753													1525-0008						2003	4	3					309	325		10.1207/S15327078IN0403_01	http://dx.doi.org/10.1207/S15327078IN0403_01													WOS:000186372200001
J	Younger, BA; Furrer, SD				Younger, BA; Furrer, SD			A comparison of visual familiarization and object-examining measures of categorization in 9-month-old infants	INFANCY												Three studies were conducted to determine whether differential patterns of categorization observed in studies using visual familiarization and object-examining measures hold up as procedural confounds are eliminated. In Experiment 1, we attempted as direct a comparison as possible between visual and object-examining measures of categorization. Consistent with previous reports, 9-month-old infants distinguished a basic-level contrast (dog-horse) in the visual task, but not in the examining task. Experiment 2 was designed to reduce levels of nonexploratory activity in an examining task; 9-month-olds again failed to distinguish categories of dogs and horses. In Experiment 3, we adopted a paired-comparison test format in the object-examining task. Infants did display a novel category preference under paired testing conditions. The results suggest that the different patterns of categorization often seen in looking and touching tasks are a reflection, not of different categorization processes, but of the differential sensitivity of the tasks.																			1525-0008						2003	4	3					327	348		10.1207/S15327078IN0403_02	http://dx.doi.org/10.1207/S15327078IN0403_02													WOS:000186372200002
J	Fulkerson, AL; Haaf, RA				Fulkerson, AL; Haaf, RA			The influence of labels, non-labeling sounds, and source of auditory input on 9-and 15-month-olds' object categorization	INFANCY												This experiment examines the joint influence of auditory and social cues on infants' basic-level and global categorization. Nine- and fifteen-month-olds were familiarized to a series of category exemplars in an object-examining task. Objects were introduced with a labeling phrase, a non-labeling sound, or no sound, and auditory input was presented orally by the experimenter or played on a hidden voice recorder. Novel objects from the familiarized category and a contrasting category were then presented. Results of analyses performed on novelty preference scores indicated that infants demonstrated basic-level categorization in all conditions. However, infants at both age levels only demonstrated global categorization when labeling phrases were introduced. In addition, labels led to global categorization in 9-month-olds regardless of the source of those labels; however, labels only led to global categorization in 15-month-olds when the labels were presented orally by the experimenter.																			1525-0008						2003	4	3					349	369		10.1207/S15327078IN0403_03	http://dx.doi.org/10.1207/S15327078IN0403_03													WOS:000186372200003
J	Mash, C; Keen, R; Berthier, NE				Mash, C; Keen, R; Berthier, NE			Visual access and attention in two-year-olds' event reasoning and object search	INFANCY												Several recent studies have revealed substantial limitations in 2-year-olds' ability to search accurately for objects that have undergone unseen movement, even along highly constrained paths. In many of these studies, children observed a ball as it rolled down a track and behind an occluding panel that contained 4 doors. The track had a barrier that was partly visible and could be placed in locations corresponding to the doors. When the ball came to a rest against the barrier and behind the occluder, the child's task was to find the ball by opening the correct door. The search accuracy of 2-year-olds has not differed from chance across several variations of this task. This research was conducted to identify the source of 2-year-olds' limitation in this domain. Children were granted a full view of the event before the ball was occluded with a door panel. Children's performance was better under this condition, but was still not systematically accurate unless their gaze remained locked onto the correct location. Two-year-olds' weak performance in these search tasks appears to be more a consequence of limitations in spatial integration than in their representation of unseen movement.																			1525-0008	1532-7078					2003	4	3					371	388		10.1207/S15327078IN0403_04	http://dx.doi.org/10.1207/S15327078IN0403_04													WOS:000186372200004
J	Adler, SA; Haith, MM				Adler, SA; Haith, MM			The nature of infants' visual expectations for event content	INFANCY												Recent studies have revealed that young infants can form expectations for the spatial location of future visual events. Four experiments examined whether 3-month-old infants also form expectations for content features of events, defined as an invariant color combination. Infants viewed a spatially alternating (left-right) sequence of varying pictures in which pictures on one side (invariant colors) always appeared with the same color combination (e.g., red/green), while on the other side (varied colors) the pictures appeared with any of 4 possible color combinations. Results indicated that infants formed a content expectation for the invariant color combination on the invariant side, such that their anticipatory responding was disrupted by a novel color combination event and by a novel pattern event. A dissociation between reactive and anticipatory eye movements in their sensitivity to the content manipulation suggests that infants' expectations for spatial and content information engage somewhat different processes.					Adler, Scott/AFZ-2730-2022	Adler, Scott/0000-0001-6795-1239													1525-0008	1532-7078					2003	4	3					389	421		10.1207/S15327078IN0403_05	http://dx.doi.org/10.1207/S15327078IN0403_05													WOS:000186372200005
J	Seidl, A; Hollich, G; Jusczyk, PW				Seidl, A; Hollich, G; Jusczyk, PW			Early understanding of subject and object Wh-questions	INFANCY												In this study, we used the splitscreen preferential looking paradigm to test 13-, 15-, and 20-month-olds' developing understanding of simple matrix what-questions of the forms "What hit the X?" (subject-question) and "What did the X hit?" (object-question). Infants responded appropriately to subject-questions by 15 months of age, and to both subject- and object-questions by 20 months. At no age did infants look longer toward the object overtly mentioned in the question, as might be expected based on a surface account of early language acquisition. This suggests that infants may have some understanding of these complex structures long before they are produced.																			1525-0008	1532-7078					2003	4	3					423	436		10.1207/S15327078IN0403_06	http://dx.doi.org/10.1207/S15327078IN0403_06													WOS:000186372200006
J	Stolarova, M; Whitney, H; Webb, SJ; deRegnier, RA; Georgieff, MK; Nelson, CA				Stolarova, M; Whitney, H; Webb, SJ; deRegnier, RA; Georgieff, MK; Nelson, CA			Electrophysiological brain responses of six-month-old low risk premature infants	INFANCY												This study sought to examine the electrophysiological correlates of visual perceptual priming in a sample of low risk preterm infants. We compared the ERP data of 20 healthy preterm infants at the age of 6 months (corrected age: 4 months) to those of 20 six-month-old and 20 four-month-old full term infants. The comparison groups represented the preterm infants' chronological and corrected ages respectively. The results showed that the brain responses of the preterm infants at the age of 6 months, specifically the topography and the latency of the Nc component, are more similar to those of their corrected age peers than to those of the chronological age controls.					Stolarova, Margarita/A-3953-2009; nelson, charles/LBH-6397-2024; deRegnier, Raye-Ann/AAQ-4843-2020; Webb, Sara Jane/Q-8365-2016	Webb, Sara Jane/0000-0003-4101-6255; Nelson, Charles/0000-0002-4723-247X													1525-0008	1532-7078					2003	4	3					437	450		10.1207/S15327078IN0403_07	http://dx.doi.org/10.1207/S15327078IN0403_07													WOS:000186372200007
J	Adamson, LB; Frick, JE				Adamson, LB; Frick, JE			The still face: A history of a shared experimental paradigm	INFANCY					International Conference on Infant Studies	APR, 2002	TORONTO, CANADA					When faced by a suddenly unresponsive social partner, young infants typically react by sobering and gazing away. This still-face reaction has intrigued researchers for several decades. In this article, we present a history of the still-face paradigm in which we locate early observations of the still-face effect, describe the formalization of a procedure that reliably produces it, and discuss how this procedure has been used to investigate a broad range of questions about early social and emotional development. In addition, we reflect on the heuristic value of shared experimental paradigms.																			1525-0008	1532-7078					2003	4	4					451	473		10.1207/S15327078IN0404_01	http://dx.doi.org/10.1207/S15327078IN0404_01													WOS:000187581600001
J	Tronick, EZ				Tronick, EZ			Things still to be done on the still-face effect	INFANCY																	Tronick, Edward/P-7220-2019														1525-0008						2003	4	4					475	482		10.1207/S15327078IN0404_02	http://dx.doi.org/10.1207/S15327078IN0404_02													WOS:000187581600002
J	Muir, D; Lee, K				Muir, D; Lee, K			The still-face effect: Methodological issues and new applications	INFANCY												Over the last 25 years, the seemingly simple still-face phenomenon has elicited a tremendous amount of empirical and theoretical work. Adamson and Frick (2003/this issue) provide a comprehensive review and in-depth analysis of this large body of research. In our commentary, we focus on 3 major points. First, we described several methods to define operationally the still-face effect. Second, we noted the important role of adult touch in the still-face procedure, and that the effect can be reproduced without adult touch, by live, televised and "virtual" adult faces-making it a true "still-face" effect. Third, we emphasized a major methodological strength of the still-face procedure: the use of multiple response measures. By measuring both infant visual attention and affect responses, adaptations of the still-face procedure provide infant researchers with a powerful general method for studying the development of infant social competence.																			1525-0008						2003	4	4					483	491		10.1207/S15327078IN0404_03	http://dx.doi.org/10.1207/S15327078IN0404_03													WOS:000187581600003
J	Cohn, JF				Cohn, JF			Additional components of the still-face effect: Commentary on Adamson and Frick	INFANCY												Adamson and Frick (2003/this issue) provide an informative and often fascinating history of the still-face paradigm and its applications in infancy research. With benefit of their review, one can identify several potentially important components of the still-face paradigm that have been neglected in past research. These are the influence of the still face on parent and infant behavior during the reunion episode and expanded measurement of the still-face effect to include theoretically important components of facial expression and the temporal organization of parent and infant behavior and physiology. In particular, by expanding what is meant by the still-face effect to encompass aspects of the reunion episode, we may discover robust probes into the parent-infant relationship and individual differences in infant attachment and emotion regulation extending across infancy and childhood.																			1525-0008						2003	4	4					493	497		10.1207/S15327078IN0404_04	http://dx.doi.org/10.1207/S15327078IN0404_04													WOS:000187581600004
J	Frick, JE; Adamson, LB				Frick, JE; Adamson, LB			One still face, many visions	INFANCY												Tronick, Cohn, and Muir and Lee have strengthened and extended our history of the still-face procedure by reflecting on important theoretical and methodological issues in the current literature, and by looking to the future of how the still face can inform and guide further investigations. These commentaries provide a wonderful illustration of how the use of a shared, if not fully standardized, paradigm can continue to inspire ever more sharing of ideas.																			1525-0008						2003	4	4					499	501		10.1207/S15327078IN0404_05	http://dx.doi.org/10.1207/S15327078IN0404_05													WOS:000187581600005
J	Irwin, JR				Irwin, JR			Parent and nonparent perception of the multimodal infant cry	INFANCY												This study examined whether perceivers can detect infant distress in the visual and acoustic signals within the cry. Parent and nonparent perceivers rated distress in 3-, 6-, 8-, and 12-month-old infants' cries that were manipulated to separate facial, vocal, and bodily action. Mean perceiver ratings differed for high- and low-distress cries at each infant age on the basis of facial and vocal action, but not bodily movement. Perceivers rated the cry sound as more distressed and the cry face as less distressed with increasing infant age. Parents rated the cries as less distressed overall than did nonparents. The results suggest that information about distress is available for perceivers in the crying infant's face and voice.																			1525-0008	1532-7078					2003	4	4					503	516		10.1207/S15327078IN0404_06	http://dx.doi.org/10.1207/S15327078IN0404_06													WOS:000187581600006
J	Leerkes, EM; Crockenberg, SC				Leerkes, EM; Crockenberg, SC			The impact of maternal characteristics and sensitivity on the concordance between maternal reports and laboratory observations of infant negative emotionality	INFANCY					12th International Conference on Infant Studies	JUL 16-20, 2000	BRIGHTON, ENGLAND					The moderating role of maternal characteristics and maternal sensitivity on the concordance between maternal reports and laboratory observations of negative emotionality was examined. Participants were 90 primiparous mothers and their infants. Mothers completed questionnaires about remembered care from their own parents and their depressive symptoms prenatally, infant temperament (distress to novelty and distress to limitations), and depressive symptoms postnatally. Mothers and infants participated in a laboratory assessment of infant temperament (distress to novelty and limitations) and maternal sensitivity at 6 months postpartum. Several factors that moderate the degree of concordance between maternal reports and behavioral observations were identified, as predicted. Novelty concordance was higher when mothers reported having their emotional needs met in childhood and low prenatal depressive symptoms. Limitations concordance was higher when mothers were less sensitive during the observational tasks. Methodological and theoretical implications are discussed.																			1525-0008	1532-7078					2003	4	4					517	539		10.1207/S15327078IN0404_07	http://dx.doi.org/10.1207/S15327078IN0404_07													WOS:000187581600007
J	Forman, DR; O'Hara, MW; Larsen, K; Coy, KC; Gorman, LL; Stuart, S				Forman, DR; O'Hara, MW; Larsen, K; Coy, KC; Gorman, LL; Stuart, S			Infant emotionality: Observational methods and the validity of maternal reports	INFANCY												This study was designed to improve the observational measurement of emotionality, and to test factors that influence the validity of maternal reports. More than 150 infants were visited at home with their mothers, two thirds of whom were depressed. These visits yielded 4 different observational measures of positive and negative emotionality at both 6 and 9 months. These were standard assessments (based on LabTab), naturalistic interactions, atypical reactions to the standard assessments, and the still-face procedure. Atypical reactions were consistently related to traditional measures of emotionality. Responses to the still-face procedure also generally cohered with the other measures. Aggregation improved agreement between mothers and observers. Depressed mothers' reports of negative emotionality were less accurate at 6 months than those of nondepressed mothers. Parenting experience appeared to be associated with greater maternal accuracy. Taken together the findings provide some support for both sides of the controversy surrounding the validity of maternal reports.					O'Hara, Michael/ABD-1244-2020	Stuart, Scott/0000-0003-2301-3405													1525-0008	1532-7078					2003	4	4					541	565		10.1207/S15327078IN0404_08	http://dx.doi.org/10.1207/S15327078IN0404_08													WOS:000187581600008
J	Abelkop, S; Frick, JE				Abelkop, S; Frick, JE			Cross-task stability in infant attention: New perspectives using the still-face procedure	INFANCY					12th International Conference on Infant Studies	JUL 16-20, 2000	BRIGHTON, ENGLAND					Infant visual attention has been studied extensively within cognitive paradigms using measures such as look duration and reaction time, but less work has examined how infant attention operates in social contexts. In addition, little is known about the stability of individual differences in attention across cognitive and social contexts. In this study, a cross-sectional sample of 50 infants (4 and 6 months of age) were first tested in a look duration and reaction time task with static visual stimuli. Next, their mothers participated with the infants in the still-face procedure, a mildly distressing social interaction paradigm that involves violation of expectancy. Individual differences in looking and emotion were stable across the phases of the still-face task. Further, individual differences in looking measures from the visual attention task were related to the pattern of looking shown across the phases of the still-face procedure. Results indicate that individual differences in attentional measures show moderate stability within cognitive and social contexts, and that the ability of infants to shift and disengage looks may affect their ability to regulate interaction in social contexts.																			1525-0008	1532-7078					2003	4	4					567	588																WOS:000187581600009
J	Sutter-Dallay, AL; Murray, L; Glatigny-Dallay, E; Verdoux, H				Sutter-Dallay, AL; Murray, L; Glatigny-Dallay, E; Verdoux, H			Newborn behavior and risk of postnatal depression in the mother	INFANCY												The aim of this study was to assess which behavioral characteristics of the newborn infant are associated with an increased risk of postnatal depression (PND) in the mother. A total of 497 mothers from a prospective cohort study were recruited during the last trimester of pregnancy. Infants were evaluated at 3 days with the Brazelton Neonatal Behavioral Scale. Maternal PND was assessed at 6 weeks postpartum with the Edinburgh Postnatal Depression Scale. Behavioral characteristics of the infant predicted the occurrence of PND, independent of other risk factors for PND: The lower the infants' orientation performance, the higher the risk that the mother would present with PND 6 weeks after delivery. As orientation capacities play a key role in the interactional skills developed between mothers and their infants, an infant who is difficult to engage in interaction may contribute to the risk of PND.					, sutter-dallay/S-9232-2019; Verdoux, Helene/T-1996-2019														1525-0008	1532-7078					2003	4	4					589	602		10.1207/S15327078IN0404_10	http://dx.doi.org/10.1207/S15327078IN0404_10													WOS:000187581600010
