1947. Dev Psychopathol. 2002 Fall;14(4):761-87. doi: 10.1017/s0954579402004066.	Emotion processes in normal and abnormal development and preventive  intervention.	Izard CE(1), Fine S, Mostow A, Trentacosta C, Campbell J.	Author information: (1)Psychology Department, University of Delaware, Newark 19716, USA.  izard@udel.edu	We present an analysis of the role of emotions in normal and abnormal  development and preventive intervention. The conceptual framework stems from  three tenets of differential emotions theory (DET). These principles concern the  constructs of emotion utilization; intersystem connections among modular emotion  systems, cognition, and action; and the organizational and motivational  functions of discrete emotions. Particular emotions and patterns of emotions  function differentially in different periods of development and in influencing  the cognition and behavior associated with different forms of psychopathology.  Established prevention programs have not emphasized the concept of emotion as  motivation. It is even more critical that they have generally neglected the idea  of modulating emotions, not simply to achieve self-regulation, but also to  utilize their inherently adaptive functions as a means of facilitating the  development of social competence and preventing psychopathology. The paper  includes a brief description of a theory-based prevention program and  suggestions for complementary targeted interventions to address specific  externalizing and internalizing problems. In the final section, we describe ways  in which emotion-centered preventions can provide excellent opportunities for  research on the development of normal and abnormal behavior.	DOI: 10.1017/s0954579402004066 PMID: 12549703 [Indexed for MEDLINE]
1948. Dev Psychopathol. 2002 Fall;14(4):731-59. doi: 10.1017/s0954579402004054.	Interventions as tests of family systems theories: marital and family  relationships in children's development and psychopathology.	Cowan PA(1), Cowan CP.	Author information: (1)Institute of Human Development, University of California, Berkeley  94720-1690, USA. pcowan@socrates.berkeley.edu	This paper addresses the role of family-based studies of preventive and  therapeutic interventions in our understanding of normal development and  psychopathology. The emphasis is on interventions designed to improve  parent-child and/or marital relationships as a way of facilitating development  and reducing psychopathology in children and adolescents. Intervention designs  provide the gold standard for testing causal hypotheses. We begin by discussing  the complexity of validating these hypotheses and the implications of the shift  from a traditional emphasis on theories of etiology to developmental  psychopathology's newer paradigm describing risks --> pathways --> outcomes. We  summarize correlational studies that document the fact that difficult and  ineffective parent-child and marital relationships function as risk factors for  children's cognitive, social, and emotional problems in childhood and  adolescence. We then review prevention studies and therapy evaluation studies  that establish some specific parenting and marital variables as causal risk  factors with respect to these outcomes. Our discussion focuses on what  intervention studies have revealed so far and suggests an agenda for further  research.	DOI: 10.1017/s0954579402004054 PMID: 12549702 [Indexed for MEDLINE]
1949. Dev Psychopathol. 2002 Summer;14(3):635-51. doi: 10.1017/s0954579402003127.	Psychological complexity: barriers to its integration into the neurobiology of  major psychiatric disorders.	Post RM(1), Weiss SR.	Author information: (1)National Institute of Mental Health/BPB, Bethesda, MD 20892-1272, USA.	In the authors' experience interactions between clinical and laboratory research  have been greatly mutually facilitatory in the understanding and development of  new treatments for the major mental illnesses. Examples in the literature are  also highlighted to show how cross-disciplinary studies are important in  understanding the subtle interactions of genetic and environmental mechanisms in  psychiatric illness. Yet, the results of some current science policies  encouraging project focus and superspecialization can lead to the separation of  clinical and basic investigators, which threatens the integration of  psychological complexity into the neurobiology of psychiatry at both a molecular  and behavioral level. This paper endorses renewed effort toward the  multidisciplinary team approach under the leadership of a physician-scientist in  order to better integrate many fields of study critical to ameliorating the  effects of psychiatric illness.	DOI: 10.1017/s0954579402003127 PMID: 12349877 [Indexed for MEDLINE]
1950. Dev Psychopathol. 2002 Summer;14(3):613-34. doi: 10.1017/s0954579402003115.	The neurobiological basis of autism from a developmental perspective.	Akshoomoff N(1), Pierce K, Courchesne E.	Author information: (1)Laboratory for Research on the Neuroscience of Autism, Children's Hospital  Research Center, La Jolla, CA 92037, USA. natacha@ucsd.edu	Autism is a neurobiological disorder that is diagnosed through careful  behavioral assessment in early childhood. In this paper, we review recent  studies that have attempted to reveal the underlying causes of autism using a  variety of techniques. Particular emphasis is placed on techniques that have  been used by a number of different laboratories, including structural magnetic  resonance imaging and postmortem studies of neuroanatomy. Neurobiological and  neuropsychological data from individuals across a wide age range are examined  from a neurodevelopmental perspective. We discuss how these recent advances have  led us to develop a growth dysregulation hypothesis of autism. Finally, we  discuss how this hypothesis may lead to new innovations in autism research.	DOI: 10.1017/s0954579402003115 PMID: 12349876 [Indexed for MEDLINE]
1951. Dev Psychopathol. 2002 Summer;14(3):537-57. doi: 10.1017/s0954579402003085.	Converging evidence for brain stem injury in autism.	Rodier PM(1).	Author information: (1)OB/GYN, University of Rochester, NY 14642, USA.  patricia_rodier@URMC.rochester.edu	The hypothesis that brain stem injury plays a role in the autism spectrum  disorders was suggested by evidence that exposure to thalidomide during the  earliest stages of brain development increases the risk of autism spectrum  disorders. The implications for the embryological origin of autism first led to  studies of neuroanatomy in a human case and an animal model and then to  examinations of minor craniofacial features in autism. But the general  hypothesis had much broader implications. It has now generated studies of the  behavioral and neurological symptoms of human patients, of human molecular  genetics and population genetics, and of animal behavioral teratology and  molecular pharmacology. The collection of this range of data was made possible  by adding experts from many fields to the research team. They worked both  independently and collaboratively to try to unravel the etiology of autism.	DOI: 10.1017/s0954579402003085 PMID: 12349873 [Indexed for MEDLINE]
1952. Dev Psychopathol. 2002 Summer;14(3):463-75. doi: 10.1017/s0954579402003048.	One measure, one meaning: multiple measures, clearer meaning.	Kagan J(1), Snidman N, McManis M, Woodward S, Hardway C.	Author information: (1)Department of Psychology, Harvard University, Cambridge, MA 02138-2044, USA.  jk@wjh.harvard.edu	This paper tries to make three points. First, current constructs in personality  and psychopathology are based on the restrictive evidence contained in  self-reports. As a result, heterogeneous categories of individuals are assigned  to the same category. Second, it is suggested that when different sources of  evidence are included, theoretically distinct groups will be detected within the  prior heterogeneous category. Third, the authors argue that physiological  information has the potential to parse individuals with similar phenotypes on  self-report data into distinct groups that reveal the temperamental origins of  their phenotype.	DOI: 10.1017/s0954579402003048 PMID: 12349869 [Indexed for MEDLINE]
1953. Dev Psychopathol. 2002 Summer;14(3):437-61. doi: 10.1017/s0954579402003036.	Levels of analysis in psychiatric research.	Kopnisky KL(1), Cowan WM, Hyman SE.	Author information: (1)NIH, National Institute of Mental Health, Bethesda, MD 20892-9619, USA.  kkopnisk@mail.nih.gov	Most of the major psychiatric disorders have been analyzed at each of several  different levels. For example, at the broadest level, epidemiological studies  have served to establish the incidence of disorders like schizophrenia and major  depression in a number of different populations. Family and twin studies have  been important in determining the heritability of certain mental illnesses, and  chromosomal and linkage analyses have identified a number of discrete loci that  appear to be implicated in disease susceptibility or, even directly, in the  pathogenesis of some disorders. In a few cases, specific genes have been found  to be mutated or polymorphic and proteins they encode are currently being  analyzed. This article reviews how these different levels contribute to our  understanding of a number of psychiatric disorders, including drug addiction,  which has been the focus of much of our own work.	DOI: 10.1017/s0954579402003036 PMID: 12349868 [Indexed for MEDLINE]
1954. Dev Psychopathol. 2002 Summer;14(3):421-35. doi: 10.1017/s0954579402003024.	A relational view of causality in normal and abnormal development.	Gottlieb G(1), Halpern CT.	Author information: (1)Center for Developmental Science, University of North Carolina at Chapel  Hill, 27599-8115, USA. gottlieb@email.unc.edu	An understanding of developmental phenomena demands a relational or coactive  concept of causality, as opposed to a conceptualization that assumes that  singular causes can act in isolation. In this article we present a developmental  psychobiological systems view of relational (bidirectional, coactional)  causality, in which it is proposed that developmental outcomes are a consequence  of at least two specific components of coaction from the same or different  levels of a developmental system. The levels are genetic, neural, behavioral,  and environmental; the latter level includes the cultural, social, and physical  aspects of an organism's environment. We show the applicability of this view to  the understanding of the development of normal and abnormal behavioral and  psychological phenotypes through illustrations from the existing animal and  human literature. Finally, we discuss future possibilities and potential  stumbling blocks in the implementation of a more fully realized bidirectional,  coactional perspective in developmental psychopathological research.	DOI: 10.1017/s0954579402003024 PMID: 12349867 [Indexed for MEDLINE]
1955. Dev Psychopathol. 2002 Spring;14(2):371-93. doi: 10.1017/s0954579402002109.	Discrimination, crime, ethnic identity, and parenting as correlates of  depressive symptoms among African American children: a multilevel analysis.	Simons RL(1), Murry V, McLoyd V, Lin KH, Cutrona C, Conger RD.	Author information: (1)Center for Family Research in Rural Mental Health, Iowa State University,  Ames 50010-8296, USA. rsimons@iastate.edu	This study investigated the correlates of childhood depressive symptoms in an  African American sample. We included processes that are likely to operate for  all children, regardless of race or ethnicity, as well as events and  circumstances that are largely unique to children of color. These various  constructs were assessed at both the individual and community level. The  analyses consisted of hierarchical linear modeling with a sample of 810 African  American families living in Iowa and Georgia. Three individual-level variables  were associated with childhood depressive symptoms: uninvolved parenting, racial  discrimination. and criminal victimization. At the community level, prevalence  of both discrimination and criminal victimization were positively related and  community ethnic identification was negatively related to depressive symptoms.  Further, there was evidence that community ethnic identification and  neighborhood poverty serve to moderate the relationship between criminal  victimization and depressive symptoms. Overall, the findings underscore the  importance of considering factors unique to the everyday lives of the cultural  group that is the focus of study, while demonstrating the dangers of a 'one  model fits all" approach to studying children of color.	DOI: 10.1017/s0954579402002109 PMID: 12030697 [Indexed for MEDLINE]
1956. Dev Psychopathol. 2002 Spring;14(2):279-91. doi: 10.1017/s0954579402002055.	Joint attention and disorganized attachment status in infants at risk.	Claussen AH(1), Mundy PC, Mallik SA, Willoughby JC.	Author information: (1)Department of Psychology, Psychology Annex, University of Miami, Coral  Gables, FL 33146-0720, USA. aclaussen@miami.edu	The development of joint attention skills is a major milestone of infancy.  Recent research suggests that the development of these skills may be affected by  disorganized (D) attachment. This hypothesis was examined in a longitudinal  study of attachment and joint attention skill development in a sample of infants  at risk for developmental-behavioral morbidity. The results revealed that  toddlers with D classifications initiated joint attention with an experimenter  significantly less often than did secure, or even other insecure, toddlers.  However, no group differences in the capacity to respond to the joint attention  bids of others were observed in this study. These data suggest that a  disturbance in the tendency to initiate episodes of joint attention with others  may be indicative of early social-cognitive and social-emotional disturbance  among infants affected by disorganized attachment status. Theory and research is  reviewed to suggest that an early impairment in joint attention facility may  make a significant contribution to risk for negative cognitive and emotional  outcomes among these infants.	DOI: 10.1017/s0954579402002055 PMID: 12030692 [Indexed for MEDLINE]
1957. Dev Psychopathol. 2002 Spring;14(2):209-24. doi: 10.1017/s0954579402002018.	The temporal binding deficit hypothesis of autism.	Brock J(1), Brown CC, Boucher J, Rippon G.	Author information: (1)Department of Psychology, University of Warwick, Coventry, UK.  j.p.brock@warwick.ac.uk	Frith has argued that people with autism show "weak central coherence," an  unusual bias toward piecemeal rather than configurational processing and a  reduction in the normal tendency to process information in context. However, the  precise cognitive and neurological mechanisms underlying weak central coherence  are still unknown. We propose the hypothesis that the features of autism  associated with weak central coherence result from a reduction in the  integration of specialized local neural networks in the brain caused by a  deficit in temporal binding. The visuoperceptual anomalies associated with weak  central coherence may be attributed to a reduction in synchronization of  high-frequency gamma activity between local networks processing local features.  The failure to utilize context in language processing in autism can be explained  in similar terms. Temporal binding deficits could also contribute to executive  dysfunction in autism and to some of the deficits in socialization and  communication.	DOI: 10.1017/s0954579402002018 PMID: 12030688 [Indexed for MEDLINE]
1958. Dev Psychopathol. 2002 Winter;14(1):91-105. doi: 10.1017/s0954579402001050.	Peer to peer sexual harassment in early adolescence: a developmental  perspective.	McMaster LE(1), Connolly J, Pepler D, Craig WM.	Author information: (1)York University. lmcmaster@casaservices.org	The goal of this study was to examine sexual harassment in early adolescence.  Available data indicate that peer to peer sexual harassment is prevalent in high  school and is associated with psychosocial problems for both victims and  perpetrators. For the present study, we adopted a developmental contextual model  to examine the possibility that this behavior develops during the late  elementary and middle school years and is linked to the biological and social  changes that occur at this time. Youths from Grades 6-8 (N = 1,213) enrolled in  seven elementary and middle schools in a large south-central Canadian city were  asked to report on their sexual harassment behaviors with same- and cross-gender  peers; their pubertal development, and the gender composition of their peer  network. The results revealed that cross-gender harassment was distinct from  same-gender harassment, increased in frequency from Grade 6 to Grade 8, and was  linked to pubertal maturation and participation in mixed-gender peer groups. The  implications of a developmental contextual model for understanding the emergence  of this problematic behavior in adolescence are discussed.	DOI: 10.1017/s0954579402001050 PMID: 11893096 [Indexed for MEDLINE]
1959. Dev Psychopathol. 2002 Winter;14(1):159-77. doi: 10.1017/s0954579402001098.	Male and female offending trajectories.	Fergusson DM(1), Horwood LJ.	Author information: (1)Christchurch Health and Development Study, Christchurch School of Medicine,  New Zealand. david.fergusson@chmeds.ac.nz	This paper uses a latent class modeling approach to examine gender related  variations in offending trajectories from adolescence to young adulthood. This  approach is applied to data gathered over the course of a longitudinal study of  896 New Zealand children studied from birth to age 21 years. The analysis  identified five trajectory groups: a group of low-risk offenders, three groups  of adolescent-limited offenders who varied in the timing of the onset of  offending (early, intermediate, and late onset), and a group of chronic  offenders. Identical offending trajectories applied for males and females.  However, probabilities of trajectory group membership varied with gender, with  females being more likely to exhibit low-risk or early onset adolescent-limited  offending and males later onset and chronic offending. Examination of social,  family, and individual factors associated with these trajectories suggested the  presence of a series of common etiological factors relating to family  functioning and early adjustment that discriminated between trajectory groups.  These risk factors appeared to operate in a similar fashion for both males and  females. Implications of these findings for trajectory theories of offending are  discussed.	DOI: 10.1017/s0954579402001098 PMID: 11893091 [Indexed for MEDLINE]
1960. Dev Psychopathol. 2002 Winter;14(1):1-23. doi: 10.1017/s0954579402001013.	The interactive effects of infant activity level and fear on growth trajectories  of early childhood behavior problems.	Colder CR(1), Mott JA, Berman AS.	Author information: (1)Department of Psychology, State University of New York at Buffalo,  14260-4110, USA. Ccolder@acsu.buffalo.edu	The current study examined the interactive effects of infant activity level and  fear on growth trajectories of behavior problems in early childhood (age 4 to 8  years) using maternal ratings. The sample was drawn from the National  Longitudinal Survey of Youth (NLSY) and included children who were between 1 and  11 months in 1986. Findings suggested that boys characterized by high activity  level and low levels of fear in infancy escalated in both externalizing and  internalizing symptoms. Also, boys characterized by high fear and low activity  level increased in internalizing symptoms and these effects seemed to be  specific to depression rather than anxiety. Temperament did not predict  escalation in externalizing symptomatology for girls, but low levels of fear  predicted increases in internalizing symptoms. There was also evidence for a  decline in depression specific symptoms for girls characterized by high fear and  low activity in infancy. These findings suggest the importance of examining  interactive models of temperament risk and considering gender specific pathways  to behavior problems.	DOI: 10.1017/s0954579402001013 PMID: 11893087 [Indexed for MEDLINE]
1961. Dev Psychopathol. 2001 Fall;13(4):941-55.	Maltreatment of boys and the development of disruptive and delinquent behavior.	Stouthamer-Loeber M(1), Loeber R, Homish DL, Wei E.	Author information: (1)University of Pittsburgh, PA, USA.	Data from a longitudinal, inner-city community sample were used to examine the  prevalence of child maltreatment in males and to relate this to disruptive and  delinquent child behavior. By age 18 years, almost one fourth of the families  had been referred to Children and Youth Services (CYS). Investigation by the CYS  resulted in substantiated maltreatment of 10% of the participants, mostly for  physical abuse and neglect. Almost all maltreatment was perpetrated by people  living in the same house as the victim. Maltreatment was related to the boys  progressing on three pathways in disruptive and delinquent behavior: authority  conflict pathway, overt pathway, and covert pathway. Two thirds of the victims  showed authority conflict problems, and almost all of the maltreated boys  displayed behaviors characteristic of the overt and covert pathways. Victims,  compared to matched controls, were more likely to have engaged in behaviors  characteristic of the authority conflict and the overt pathways but less  strongly engaged in behaviors associated with the covert pathway. Victims were  also more likely than controls to have a referral to juvenile court. Most of the  CYS contact tended to precede or co-occur with onset of overt and covert problem  behavior, but about half of the onset of authority conflict behaviors tended to  precede contact with CYS.	PMID: 11771915 [Indexed for MEDLINE]
1962. Dev Psychopathol. 2001 Fall;13(4):913-40.	Pathways from child maltreatment to internalizing problems: perceptions of  control as mediators and moderators.	Bolger KE(1), Patterson CJ.	Author information: (1)University of Miami, USA. kbolger@facstaff.wisc.edu	Using a prospective longitudinal design, we examined internalizing problems and  perceptions of control in a community sample of 785 children, 59 of whom had  been maltreated. Children's internalizing problems and perceptions of control  were measured via self-report at annual assessments in third grade through  seventh grade (modal ages 9-13 years). Children's experiences of multiple types  of maltreatment were rated based on social service records, using a standard  coding system. Results of longitudinal analyses examining the roles of specific  types of maltreatment (neglect, harsh parenting, and sexual abuse) revealed that  neglect and sexual abuse were each associated with more internalizing problems,  especially among children who experienced both these maltreatment types.  Neglected children reported higher levels of perceived external control than  other children did. Sexual abuse was associated with higher levels of perceived  external control, but only among children who had also been neglected. Results  of mediation analyses showed that higher levels of perceived external control  accounted substantially for associations between specific maltreatment types and  children's internalizing problems. Results of moderator analyses revealed that,  among maltreated children, greater perceived internal control predicted fewer  internalizing problems, suggesting that perceived internal control functioned as  a protective factor. Children maltreated early in life were less likely to have  this protective characteristic. Results are discussed in terms of their  implications for understanding the developmental consequences of specific and  co-occurring types of maltreatment.	PMID: 11771914 [Indexed for MEDLINE]
1963. Dev Psychopathol. 2001 Fall;13(4):873-90.	Child maltreatment and the early onset of problem behaviors: can a program of  nurse home visitation break the link?	Eckenrode J(1), Zielinski D, Smith E, Marcynyszyn LA, Henderson CR Jr, Kitzman  H, Cole R, Powers J, Olds DL.	Author information: (1)Department of Human Development, Cornell University, Ithaca, NY 14853, USA.	This study investigated the relationship between child maltreatment and the  early onset of problem behaviors in the Elmira Nurse Home Visitation Program.  Participants were predominantly low-income and unmarried mothers and their  first-born children who were randomized either to receive over 2 years of  home-visitation services by nurses or to be placed in a comparison group. Data  were drawn from a follow-up study that took place when the children were 15  years of age. Results demonstrated that, in the comparison group. child  maltreatment was associated with significant increases in the number of early  onset problem behaviors reported by the youth. For the youth in the  nurse-visited group there was no relationship between maltreatment and early  onset problem behaviors. We suggest that this finding was due to the effects of  the intervention in reducing the number as well as the developmental timing of  the maltreatment incidents. Results suggest that prenatal and infancy home  visiting by nurses can moderate the risk of child maltreatment as a predictor of  conduct problems and antisocial behavior among children and youth born into  at-risk families.	PMID: 11771912 [Indexed for MEDLINE]
1964. Dev Psychopathol. 2001 Fall;13(4):759-82.	Dimensions of child maltreatment and children's adjustment: contributions of  developmental timing and subtype.	Manly JT(1), Kim JE, Rogosch FA, Cicchetti D.	Author information: (1)Mt Hope Family Center, University of Rochester, NY 14608, USA.	This investigation examined the dimensions of developmental timing, subtype, and  severity of maltreatment and their relations with child adaptation. The 814  children who participated in a summer day camp, 492 of whom were maltreated and  322 of whom were nonmaltreated comparison children, were assessed by camp  counselors on their internalizing and externalizing symptomatology, aggressive,  withdrawn, and cooperative behavior, and on personality dimensions of ego  resiliency and ego control, and were rated by peers on disruptive, aggressive,  and cooperative behavior. The severity within each subtype of maltreatment and  the developmental period in which each subtype occurred were examined through  hierarchical regression analyses. Additionally, children with similar timing or  subtype patterns were grouped to explore diversity in outcomes. Results  highlighted the role of severity of emotional maltreatment in the  infancy-toddlerhood period and physical abuse during the preschool period in  predicting externalizing behavior and aggression. Severity of physical neglect,  particularly when it occurred during the preschool period, was associated with  internalizing symptomatology and withdrawn behavior. Additionally, maltreatment  during the school-age period contributed significant variance after earlier  maltreatment was controlled. Chronic maltreatment, especially with onset during  infancy-toddlerhood or preschool periods, was linked with more maladaptive  outcomes. The implications of measuring multiple dimensions for improving  research in child maltreatment are discussed.	PMID: 11771907 [Indexed for MEDLINE]
1965. Dev Psychopathol. 2001 Fall;13(4):1021-38. doi: 10.1017/s095457940100414x.	Resilience among abused and neglected children grown up.	McGloin JM(1), Widom CS.	Author information: (1)Rutgers University, USA.	Although an extensive literature has accumulated documenting the maladaptive  outcomes associated with childhood victimization, a limited body of knowledge  addresses resilience. This paper sought to operationalize the construct of  resilience across a number of domains of functioning and time periods and to  determine the extent to which abused and neglected children grown up demonstrate  resilience. Substantiated cases of child abuse and neglect from 1967 to 1971  were matched on gender, age, race, and approximate family social class with  nonabused and nonneglected children and followed prospectively into young  adulthood. Between 1989 and 1995. 1,196 participants (676 abused and neglected  and 520 controls) were administered a 2-hr in-person interview, including a  psychiatric assessment. Resilience requires meeting the criteria for success  across six of eight domains of functioning: employment, homelessness, education,  social activity, psychiatric disorder, substance abuse, and two domains  assessing criminal behavior (official arrest and self-reports of violence).  Results indicate that 22% of abused and neglected individuals meet the criteria  for resilience. More females met the criteria for resilience and females were  successful across a greater number of domains than males. We speculate on the  meaning of these findings and discuss implications for the child maltreatment  field. Limitations of the study are also acknowledged.	DOI: 10.1017/s095457940100414x PMID: 11771905 [Indexed for MEDLINE]
1966. Dev Psychopathol. 2001 Fall;13(4):1001-19.	Variants of intrafamilial sexual abuse experience: implications for short- and  long-term development.	Trickett PK(1), Noll JG, Reiffman A, Putnam FW.	Author information: (1)School of Social Work, University of Southern California, Los Angeles, USA	This study examines short- and long-term maladaptive outcomes in a sample of  sexually abused females and a comparison group. The sample consists of  intrafamilial sexual abuse victims ages 6-16 years at entry into the study and a  demographically similar comparison group. The outcomes examined included  measures of behavior and psychological problems such as aggressive behavior,  depression, dissociation, and low self-esteem; and measures at two time points,  first at entry into the study (median age 11 years) and approximately 7 years  later (median age 18 years). The specific questions being addressed were (a)  whether subgroups or profiles. based on the specific characteristics of the  sexual abuse experienced, can be identified in this sample of abused females;  and (b) whether these profile groups predict different patterns of adverse  short- or long-term outcomes.	PMID: 11771904 [Indexed for MEDLINE]
1967. Dev Psychopathol. 2001 Summer;13(3):695-719. doi: 10.1017/s0954579401003157.	Adrenocortical activity in at-risk and normally developing adolescents:  individual differences in salivary cortisol basal levels, diurnal variation, and  responses to social challenges.	Klimes-Dougan B(1), Hastings PD, Granger DA, Usher BA, Zahn-Waxler C.	Author information: (1)Department of Psychology, The Catholic University of America, Washington DC  20064, USA. klimes@cua.edu	The purpose of this study was to examine adrenocortical activity (basal, diurnal  variation, and responses to social stressors) in adolescents at risk for  psychopathology. Salivary cortisol levels were examined in normally developing  and at-risk youth with internalizing and externalizing symptoms ranging from  subclinical to clinical levels. Adolescents showed expected patterns of diurnal  variation, with high early morning cortisol levels and a pattern of decline  throughout the day. Females showed higher midday and late afternoon levels than  males, and these patterns interacted with risk status. Internalizing problems  sometimes were associated with gradual rather than steep declines in basal  cortisol production. Both immediate and delayed cortisol reactivity to a social  performance stressor were associated with internalizing symptoms. There was no  evidence of relations between externalizing problems and underarousal of the  hypothalamic-pituitary-adrenal (HPA) system. These and other results suggest  that gender is an important moderating factor linking psychopathology.  development, and context with HPA axis functioning in adolescence.	DOI: 10.1017/s0954579401003157 PMID: 11523855 [Indexed for MEDLINE]
1968. Dev Psychopathol. 2001 Spring;13(2):355-75. doi: 10.1017/s0954579401002097.	Childhood predictors differentiate life-course persistent and  adolescence-limited antisocial pathways among males and females.	Moffitt TE(1), Caspi A.	Author information: (1)University of Wisconsin, Madison, USA. t.moffitt@iop.kcl.ac.uk	This article reports a comparison on childhood risk factors of males and females  exhibiting childhood-onset and adolescent-onset antisocial behavior, using data  from the Dunedin longitudinal study. Childhood-onset delinquents had childhoods  of inadequate parenting, neurocognitive problems, and temperament and behavior  problems, whereas adolescent-onset delinquents did not have these pathological  backgrounds. Sex comparisons showed a male-to-female ratio of 10:1 for  childhood-onset delinquency but a sex ratio of only 1.5:1 for adolescence-onset  delinquency. Showing the same pattern as males, childhood-onset females had  high-risk backgrounds but adolescent-onset females did not. These findings are  consistent with core predictions from the taxonomic theory of life-course  persistent and adolescence-limited antisocial behavior.	DOI: 10.1017/s0954579401002097 PMID: 11393651 [Indexed for MEDLINE]
1969. Dev Psychopathol. 2001 Spring;13(2):337-54. doi: 10.1017/s0954579401002085.	Peer rejection in childhood, involvement with antisocial peers in early  adolescence, and the development of externalizing behavior problems.	Laird RD(1), Jordan KY, Dodge KA, Pettit GS, Bates JE.	Author information: (1)University of Rhode Island, USA. robert_laird@uri.edu	A longitudinal, prospective design was used to examine the roles of peer  rejection in middle childhood and antisocial peer involvement in early  adolescence in the development of adolescent externalizing behavior problems.  Both early starter and late starter pathways were considered. Classroom  sociometric interviews from ages 6 through 9 years, adolescent reports of peers'  behavior at age 13 years, and parent, teacher, and adolescent self-reports of  externalizing behavior problems from age 5 through 14 years were available for  400 adolescents. Results indicate that experiencing peer rejection in elementary  school and greater involvement with antisocial peers in early adolescence are  correlated but that these peer relationship experiences may represent two  different pathways to adolescent externalizing behavior problems. Peer rejection  experiences, but not involvement with antisocial peers. predict later  externalizing behavior problems when controlling for stability in externalizing  behavior. Externalizing problems were most common when rejection was experienced  repeatedly. Early externalizing problems did not appear to moderate the relation  between peer rejection and later problem behavior. Discussion highlights  multiple pathways connecting externalizing behavior problems from early  childhood through adolescence with peer relationship experiences in middle  childhood and early adolescence.	DOI: 10.1017/s0954579401002085 PMCID: PMC2757259 PMID: 11393650 [Indexed for MEDLINE]
1970. Dev Psychopathol. 2001 Spring;13(2):215-31. doi: 10.1017/s0954579401002024.	Attachment, parenting, and marital dissatisfaction as predictors of disruptive  behavior in preschoolers.	DeVito C(1), Hopkins J.	Author information: (1)Illinois Institute of Technology, USA. cdevito@childrensmemorial.org	The aim of this study was to examine if an insecure coercive attachment pattern  is associated with disruptive behavior in preschoolers, as well as to examine  the concurrent and joint effects of attachment pattern, marital dissatisfaction,  and ineffective parenting practices on disruptive behavior. Participants  included 60 preschoolers and their mothers, recruited from three sites to ensure  an adequate range of disruptive behavior. The Preschool Assessment of Attachment  (Crittenden, 1992) was used to measure attachment pattern. Results of an  analysis of variance revealed that children in the coercively attached dyads  scored significantly higher on the measure of disruptive behavior than either  the defended or secure children. Results of a hierarchical regression analysis  indicated that the combination of a coercive pattern of attachment, marital  dissatisfaction, and permissive parenting practices accounted for a significant  proportion of the variance in disruptive behavior in preschoolers. These data  suggest that a specific type of insecure attachment, a coercive pattern, is  associated with disruptive behavior in preschoolers. Also, the data are  consistent with previous findings of associations among marital dissatisfaction,  ineffective parenting practices, and disruptive behavior.	DOI: 10.1017/s0954579401002024 PMID: 11393644 [Indexed for MEDLINE]
1971. Dev Psychopathol. 2001 Winter;13(1):35-52. doi: 10.1017/s0954579401001031.	Intrafamily conflict in relation to boys' adjustment at school.	Ingoldsby EM(1), Shaw DS, Garcia MM.	Author information: (1)Department of Psychology, Clinical Psychology Center, University of  Pittsburgh, PA 15260, USA.	Several theoretical models of child development have posited the spread of  conflict within families; however, few researchers have studied this process in  association with relationships children have with teachers and peers at school.  The present study examined the direct, additive, and interactive contributions  of interparental, parent-child, and sibling conflict in relation to  teacher-child and child-peer conflict in a sample of 117 low-income boys from  ages 3.5 to 6 years. Overall, the results suggest that while conflict in any one  dyadic family relationship is only modestly associated with later conflictual  relationships at school, risk for conflict in relationships with teachers and  peers increases when multiple forms of early family conflict are experienced.  Results are discussed in terms of the development of conflict across early  relationships.	DOI: 10.1017/s0954579401001031 PMID: 11346051 [Indexed for MEDLINE]
1972. Dev Psychopathol. 2001 Winter;13(1):165-82. doi: 10.1017/s0954579401001110.	Developmental themes in women's emotional experiences of motherhood.	Luthar SS(1), Doyle K, Suchman NE, Mayes L.	Author information: (1)Teachers College, Columbia University, New York, NY 10027-6696, USA.	In this study, women's levels of ego development and their psychological  difficulties were examined in relation to feelings in the maternal role. The  sample consisted of 91 mothers from diverse socioeconomic backgrounds. Ego  development was assessed by the Washington University Sentence Completion Test,  and psychological difficulties were operationalized by self-reported global  symptomatology, maternal substance abuse, and expressed anger. Outcome variables  included feelings of satisfaction, distress, and support in the maternal role,  as well as the degree to which negative and positive emotions were integrated in  response to hypothetical vignettes of challenging everyday child-rearing  experiences. Hypotheses were that women at high levels of ego development would  show greater deterioration in the presence versus absence of self-reported  adjustment problems than would those at lower levels. A series of interaction  effects each indicated trends consistent with the hypotheses. These results add  to accumulating evidence that tendencies toward self-examination, characteristic  of high developmental levels, do not inevitably serve protective functions but  may be linked with heightened reactivity to negative intrapsychic forces.	DOI: 10.1017/s0954579401001110 PMCID: PMC3314384 PMID: 11346050 [Indexed for MEDLINE]
